filename,fold,target,category,esc10,src_file,take
2-114280-A-0.wav,2,0,dog,TRUE,114280,A
2-114587-A-0.wav,2,0,dog,TRUE,114587,A
2-116400-A-0.wav,2,0,dog,TRUE,116400,A
2-117271-A-0.wav,2,0,dog,TRUE,117271,A
2-118072-A-0.wav,2,0,dog,TRUE,118072,A
2-118104-A-21.wav,2,21,sneezing,TRUE,118104,A
2-118459-A-32.wav,2,32,keyboard_typing,FALSE,118459,A
2-118459-B-32.wav,2,32,keyboard_typing,FALSE,118459,B
2-118624-A-30.wav,2,30,door_wood_knock,FALSE,118624,A
2-118625-A-30.wav,2,30,door_wood_knock,FALSE,118625,A
2-118817-A-32.wav,2,32,keyboard_typing,FALSE,118817,A
2-118964-A-0.wav,2,0,dog,TRUE,118964,A
2-119102-A-21.wav,2,21,sneezing,TRUE,119102,A
2-119139-A-31.wav,2,31,mouse_click,FALSE,119139,A
2-120218-A-30.wav,2,30,door_wood_knock,FALSE,120218,A
2-120218-B-30.wav,2,30,door_wood_knock,FALSE,120218,B
2-120333-A-32.wav,2,32,keyboard_typing,FALSE,120333,A
2-121978-A-29.wav,2,29,drinking_sipping,FALSE,121978,A
2-122104-A-0.wav,2,0,dog,TRUE,122104,A
2-122104-B-0.wav,2,0,dog,TRUE,122104,B
2-122763-A-29.wav,2,29,drinking_sipping,FALSE,122763,A
2-122763-B-29.wav,2,29,drinking_sipping,FALSE,122763,B
2-123712-A-33.wav,2,33,door_wood_creaks,FALSE,123712,A
2-123896-A-24.wav,2,24,coughing,FALSE,123896,A
2-126756-A-29.wav,2,29,drinking_sipping,FALSE,126756,A
2-128631-A-21.wav,2,21,sneezing,TRUE,128631,A
2-130978-A-21.wav,2,21,sneezing,TRUE,130978,A
2-130979-A-21.wav,2,21,sneezing,TRUE,130979,A
2-133889-A-30.wav,2,30,door_wood_knock,FALSE,133889,A
2-134915-A-30.wav,2,30,door_wood_knock,FALSE,134915,A
2-138257-A-31.wav,2,31,mouse_click,FALSE,138257,A
2-140841-A-30.wav,2,30,door_wood_knock,FALSE,140841,A
2-146877-A-31.wav,2,31,mouse_click,FALSE,146877,A
2-146877-B-31.wav,2,31,mouse_click,FALSE,146877,B
2-152895-A-31.wav,2,31,mouse_click,FALSE,152895,A
2-152964-A-31.wav,2,31,mouse_click,FALSE,152964,A
2-153388-A-31.wav,2,31,mouse_click,FALSE,153388,A
2-154688-A-31.wav,2,31,mouse_click,FALSE,154688,A
2-160128-A-7.wav,2,7,insects,FALSE,160128,A
2-209471-A-25.wav,2,25,footsteps,FALSE,209471,A
2-209472-A-25.wav,2,25,footsteps,FALSE,209472,A
2-209473-A-25.wav,2,25,footsteps,FALSE,209473,A
2-209474-A-25.wav,2,25,footsteps,FALSE,209474,A
2-209475-A-25.wav,2,25,footsteps,FALSE,209475,A
2-209476-A-25.wav,2,25,footsteps,FALSE,209476,A
2-209477-A-25.wav,2,25,footsteps,FALSE,209477,A
2-209478-A-25.wav,2,25,footsteps,FALSE,209478,A
2-70344-A-33.wav,2,33,door_wood_creaks,FALSE,70344,A
2-70366-A-33.wav,2,33,door_wood_creaks,FALSE,70366,A
2-70367-A-33.wav,2,33,door_wood_creaks,FALSE,70367,A
2-7321-A-33.wav,2,33,door_wood_creaks,FALSE,7321,A
2-81970-A-7.wav,2,7,insects,FALSE,81970,A
2-81970-B-7.wav,2,7,insects,FALSE,81970,B
2-81970-C-7.wav,2,7,insects,FALSE,81970,C
2-82077-A-7.wav,2,7,insects,FALSE,82077,A
2-82538-A-21.wav,2,21,sneezing,TRUE,82538,A
2-85292-A-24.wav,2,24,coughing,FALSE,85292,A
2-87412-A-24.wav,2,24,coughing,FALSE,87412,A
2-87780-A-33.wav,2,33,door_wood_creaks,FALSE,87780,A
2-87794-A-24.wav,2,24,coughing,FALSE,87794,A
2-87795-A-24.wav,2,24,coughing,FALSE,87795,A
2-87799-A-24.wav,2,24,coughing,FALSE,87799,A
2-91912-A-33.wav,2,33,door_wood_creaks,FALSE,91912,A
2-91912-B-33.wav,2,33,door_wood_creaks,FALSE,91912,B
2-92978-A-29.wav,2,29,drinking_sipping,FALSE,92978,A
2-93030-A-21.wav,2,21,sneezing,TRUE,93030,A
2-94807-A-29.wav,2,29,drinking_sipping,FALSE,94807,A
2-98676-A-24.wav,2,24,coughing,FALSE,98676,A
2-99795-A-32.wav,2,32,keyboard_typing,FALSE,99795,A
2-99796-A-32.wav,2,32,keyboard_typing,FALSE,99796,A
2-99955-A-7.wav,2,7,insects,FALSE,99955,A
2-99955-B-7.wav,2,7,insects,FALSE,99955,B
2-99955-C-7.wav,2,7,insects,FALSE,99955,C
3-101381-A-33.wav,3,33,door_wood_creaks,FALSE,101381,A
3-101381-B-33.wav,3,33,door_wood_creaks,FALSE,101381,B
3-103401-A-33.wav,3,33,door_wood_creaks,FALSE,103401,A
3-103401-B-33.wav,3,33,door_wood_creaks,FALSE,103401,B
3-103401-C-33.wav,3,33,door_wood_creaks,FALSE,103401,C
3-103401-D-33.wav,3,33,door_wood_creaks,FALSE,103401,D
3-103597-A-25.wav,3,25,footsteps,FALSE,103597,A
3-103598-A-25.wav,3,25,footsteps,FALSE,103598,A
3-103599-A-25.wav,3,25,footsteps,FALSE,103599,A
3-103599-B-25.wav,3,25,footsteps,FALSE,103599,B
3-104761-A-7.wav,3,7,insects,FALSE,104761,A
3-104761-B-7.wav,3,7,insects,FALSE,104761,B
3-105235-A-7.wav,3,7,insects,FALSE,105235,A
3-105236-A-7.wav,3,7,insects,FALSE,105236,A
3-110913-A-7.wav,3,7,insects,FALSE,110913,A
3-110913-B-7.wav,3,7,insects,FALSE,110913,B
3-110913-C-7.wav,3,7,insects,FALSE,110913,C
3-110913-D-7.wav,3,7,insects,FALSE,110913,D
3-118194-A-33.wav,3,33,door_wood_creaks,FALSE,118194,A
3-125418-A-24.wav,3,24,coughing,FALSE,125418,A
3-125548-A-32.wav,3,32,keyboard_typing,FALSE,125548,A
3-132601-A-24.wav,3,24,coughing,FALSE,132601,A
3-132830-A-32.wav,3,32,keyboard_typing,FALSE,132830,A
3-133977-A-29.wav,3,29,drinking_sipping,FALSE,133977,A
3-136288-A-0.wav,3,0,dog,TRUE,136288,A
3-140323-A-29.wav,3,29,drinking_sipping,FALSE,140323,A
3-141684-A-21.wav,3,21,sneezing,TRUE,141684,A
3-142601-A-21.wav,3,21,sneezing,TRUE,142601,A
3-142604-A-24.wav,3,24,coughing,FALSE,142604,A
3-142605-A-21.wav,3,21,sneezing,TRUE,142605,A
3-143119-A-21.wav,3,21,sneezing,TRUE,143119,A
3-144028-A-0.wav,3,0,dog,TRUE,144028,A
3-144106-A-32.wav,3,32,keyboard_typing,FALSE,144106,A
3-144120-A-32.wav,3,32,keyboard_typing,FALSE,144120,A
3-144253-A-29.wav,3,29,drinking_sipping,FALSE,144253,A
3-144259-A-29.wav,3,29,drinking_sipping,FALSE,144259,A
3-144510-A-30.wav,3,30,door_wood_knock,FALSE,144510,A
3-144692-A-21.wav,3,21,sneezing,TRUE,144692,A
3-145387-A-29.wav,3,29,drinking_sipping,FALSE,145387,A
3-145487-A-24.wav,3,24,coughing,FALSE,145487,A
3-146873-A-24.wav,3,24,coughing,FALSE,146873,A
3-148330-A-21.wav,3,21,sneezing,TRUE,148330,A
3-149042-A-24.wav,3,24,coughing,FALSE,149042,A
3-150231-A-21.wav,3,21,sneezing,TRUE,150231,A
3-151089-A-30.wav,3,30,door_wood_knock,FALSE,151089,A
3-151212-A-24.wav,3,24,coughing,FALSE,151212,A
3-151213-A-24.wav,3,24,coughing,FALSE,151213,A
3-152594-A-30.wav,3,30,door_wood_knock,FALSE,152594,A
3-153444-A-32.wav,3,32,keyboard_typing,FALSE,153444,A
3-154378-A-30.wav,3,30,door_wood_knock,FALSE,154378,A
3-154781-A-32.wav,3,32,keyboard_typing,FALSE,154781,A
3-155312-A-0.wav,3,0,dog,TRUE,155312,A
3-155556-A-31.wav,3,31,mouse_click,FALSE,155556,A
3-155568-A-32.wav,3,32,keyboard_typing,FALSE,155568,A
3-155570-A-32.wav,3,32,keyboard_typing,FALSE,155570,A
3-156558-A-21.wav,3,21,sneezing,TRUE,156558,A
3-157695-A-0.wav,3,0,dog,TRUE,157695,A
3-158056-A-31.wav,3,31,mouse_click,FALSE,158056,A
3-158056-B-31.wav,3,31,mouse_click,FALSE,158056,B
3-163459-A-0.wav,3,0,dog,TRUE,163459,A
3-167096-A-31.wav,3,31,mouse_click,FALSE,167096,A
3-169907-A-29.wav,3,29,drinking_sipping,FALSE,169907,A
3-170015-A-0.wav,3,0,dog,TRUE,170015,A
3-170312-A-31.wav,3,31,mouse_click,FALSE,170312,A
3-170574-A-30.wav,3,30,door_wood_knock,FALSE,170574,A
3-170851-A-31.wav,3,31,mouse_click,FALSE,170851,A
3-172179-A-31.wav,3,31,mouse_click,FALSE,172179,A
3-174866-A-29.wav,3,29,drinking_sipping,FALSE,174866,A
3-180147-A-30.wav,3,30,door_wood_knock,FALSE,180147,A
3-180256-A-0.wav,3,0,dog,TRUE,180256,A
3-180977-A-0.wav,3,0,dog,TRUE,180977,A
3-182023-A-30.wav,3,30,door_wood_knock,FALSE,182023,A
3-182025-A-30.wav,3,30,door_wood_knock,FALSE,182025,A
3-185313-A-31.wav,3,31,mouse_click,FALSE,185313,A
3-185456-A-29.wav,3,29,drinking_sipping,FALSE,185456,A
3-249913-A-25.wav,3,25,footsteps,FALSE,249913,A
3-94342-A-25.wav,3,25,footsteps,FALSE,94342,A
3-94343-A-25.wav,3,25,footsteps,FALSE,94343,A
3-94344-A-25.wav,3,25,footsteps,FALSE,94344,A
3-94355-A-33.wav,3,33,door_wood_creaks,FALSE,94355,A
4-107117-A-33.wav,4,33,door_wood_creaks,FALSE,107117,A
4-107120-A-33.wav,4,33,door_wood_creaks,FALSE,107120,A
4-107122-A-33.wav,4,33,door_wood_creaks,FALSE,107122,A
4-108352-A-33.wav,4,33,door_wood_creaks,FALSE,108352,A
4-117627-A-25.wav,4,25,footsteps,FALSE,117627,A
4-117630-A-25.wav,4,25,footsteps,FALSE,117630,A
4-128659-A-33.wav,4,33,door_wood_creaks,FALSE,128659,A
4-130891-A-7.wav,4,7,insects,FALSE,130891,A
4-132839-A-33.wav,4,33,door_wood_creaks,FALSE,132839,A
4-133895-A-7.wav,4,7,insects,FALSE,133895,A
4-143118-A-7.wav,4,7,insects,FALSE,143118,A
4-143118-B-7.wav,4,7,insects,FALSE,143118,B
4-152995-A-24.wav,4,24,coughing,FALSE,152995,A
4-154443-A-24.wav,4,24,coughing,FALSE,154443,A
4-155650-A-24.wav,4,24,coughing,FALSE,155650,A
4-155650-B-24.wav,4,24,coughing,FALSE,155650,B
4-156843-A-21.wav,4,21,sneezing,TRUE,156843,A
4-156844-A-21.wav,4,21,sneezing,TRUE,156844,A
4-157296-A-24.wav,4,24,coughing,FALSE,157296,A
4-157297-A-21.wav,4,21,sneezing,TRUE,157297,A
4-158653-A-32.wav,4,32,keyboard_typing,FALSE,158653,A
4-160036-A-33.wav,4,33,door_wood_creaks,FALSE,160036,A
4-160036-B-33.wav,4,33,door_wood_creaks,FALSE,160036,B
4-167155-A-32.wav,4,32,keyboard_typing,FALSE,167155,A
4-167642-A-21.wav,4,21,sneezing,TRUE,167642,A
4-169726-A-24.wav,4,24,coughing,FALSE,169726,A
4-171396-A-24.wav,4,24,coughing,FALSE,171396,A
4-171519-A-21.wav,4,21,sneezing,TRUE,171519,A
4-172180-A-32.wav,4,32,keyboard_typing,FALSE,172180,A
4-172742-A-32.wav,4,32,keyboard_typing,FALSE,172742,A
4-177243-A-32.wav,4,32,keyboard_typing,FALSE,177243,A
4-177835-A-24.wav,4,24,coughing,FALSE,177835,A
4-181707-A-32.wav,4,32,keyboard_typing,FALSE,181707,A
4-181708-A-32.wav,4,32,keyboard_typing,FALSE,181708,A
4-182034-A-30.wav,4,30,door_wood_knock,FALSE,182034,A
4-182039-A-30.wav,4,30,door_wood_knock,FALSE,182039,A
4-182041-A-30.wav,4,30,door_wood_knock,FALSE,182041,A
4-182314-A-7.wav,4,7,insects,FALSE,182314,A
4-182314-B-7.wav,4,7,insects,FALSE,182314,B
4-182395-A-0.wav,4,0,dog,TRUE,182395,A
4-183992-A-0.wav,4,0,dog,TRUE,183992,A
4-184434-A-21.wav,4,21,sneezing,TRUE,184434,A
4-184575-A-0.wav,4,0,dog,TRUE,184575,A
4-185415-A-21.wav,4,21,sneezing,TRUE,185415,A
4-185613-A-32.wav,4,32,keyboard_typing,FALSE,185613,A
4-185619-A-21.wav,4,21,sneezing,TRUE,185619,A
4-186518-A-30.wav,4,30,door_wood_knock,FALSE,186518,A
4-187284-A-30.wav,4,30,door_wood_knock,FALSE,187284,A
4-188191-A-29.wav,4,29,drinking_sipping,FALSE,188191,A
4-188191-B-29.wav,4,29,drinking_sipping,FALSE,188191,B
4-188191-C-29.wav,4,29,drinking_sipping,FALSE,188191,C
4-188595-A-29.wav,4,29,drinking_sipping,FALSE,188595,A
4-188878-A-30.wav,4,30,door_wood_knock,FALSE,188878,A
4-191246-A-7.wav,4,7,insects,FALSE,191246,A
4-191246-B-7.wav,4,7,insects,FALSE,191246,B
4-191687-A-0.wav,4,0,dog,TRUE,191687,A
4-192068-A-31.wav,4,31,mouse_click,FALSE,192068,A
4-192236-A-0.wav,4,0,dog,TRUE,192236,A
4-194754-A-0.wav,4,0,dog,TRUE,194754,A
4-194808-A-29.wav,4,29,drinking_sipping,FALSE,194808,A
4-194979-A-25.wav,4,25,footsteps,FALSE,194979,A
4-194981-A-25.wav,4,25,footsteps,FALSE,194981,A
4-195305-A-31.wav,4,31,mouse_click,FALSE,195305,A
4-198962-A-25.wav,4,25,footsteps,FALSE,198962,A
4-198962-B-25.wav,4,25,footsteps,FALSE,198962,B
4-199261-A-0.wav,4,0,dog,TRUE,199261,A
4-201300-A-31.wav,4,31,mouse_click,FALSE,201300,A
4-201800-A-31.wav,4,31,mouse_click,FALSE,201800,A
4-202298-A-31.wav,4,31,mouse_click,FALSE,202298,A
4-204202-A-29.wav,4,29,drinking_sipping,FALSE,204202,A
4-204612-A-31.wav,4,31,mouse_click,FALSE,204612,A
4-204683-A-31.wav,4,31,mouse_click,FALSE,204683,A
4-207124-A-0.wav,4,0,dog,TRUE,207124,A
4-210309-A-31.wav,4,31,mouse_click,FALSE,210309,A
4-210593-A-29.wav,4,29,drinking_sipping,FALSE,210593,A
4-211502-A-30.wav,4,30,door_wood_knock,FALSE,211502,A
4-213193-A-29.wav,4,29,drinking_sipping,FALSE,213193,A
4-218304-A-25.wav,4,25,footsteps,FALSE,218304,A
4-218304-B-25.wav,4,25,footsteps,FALSE,218304,B
4-261068-A-30.wav,4,30,door_wood_knock,FALSE,261068,A
5-161270-A-33.wav,5,33,door_wood_creaks,FALSE,161270,A
5-161270-B-33.wav,5,33,door_wood_creaks,FALSE,161270,B
5-173568-A-33.wav,5,33,door_wood_creaks,FALSE,173568,A
5-177779-A-33.wav,5,33,door_wood_creaks,FALSE,177779,A
5-178997-A-24.wav,5,24,coughing,FALSE,178997,A
5-181458-A-33.wav,5,33,door_wood_creaks,FALSE,181458,A
5-184871-A-24.wav,5,24,coughing,FALSE,184871,A
5-187444-A-33.wav,5,33,door_wood_creaks,FALSE,187444,A
5-187979-A-21.wav,5,21,sneezing,TRUE,187979,A
5-188606-A-33.wav,5,33,door_wood_creaks,FALSE,188606,A
5-191497-A-33.wav,5,33,door_wood_creaks,FALSE,191497,A
5-194533-A-21.wav,5,21,sneezing,TRUE,194533,A
5-194932-A-7.wav,5,7,insects,FALSE,194932,A
5-195517-A-7.wav,5,7,insects,FALSE,195517,A
5-195518-A-7.wav,5,7,insects,FALSE,195518,A
5-197446-A-7.wav,5,7,insects,FALSE,197446,A
5-198278-A-7.wav,5,7,insects,FALSE,198278,A
5-198278-B-7.wav,5,7,insects,FALSE,198278,B
5-198278-C-7.wav,5,7,insects,FALSE,198278,C
5-201274-A-21.wav,5,21,sneezing,TRUE,201274,A
5-202220-A-21.wav,5,21,sneezing,TRUE,202220,A
5-203128-A-0.wav,5,0,dog,TRUE,203128,A
5-203128-B-0.wav,5,0,dog,TRUE,203128,B
5-204114-A-29.wav,5,29,drinking_sipping,FALSE,204114,A
5-204604-A-24.wav,5,24,coughing,FALSE,204604,A
5-205090-A-32.wav,5,32,keyboard_typing,FALSE,205090,A
5-207681-A-24.wav,5,24,coughing,FALSE,207681,A
5-207836-A-29.wav,5,29,drinking_sipping,FALSE,207836,A
5-207836-B-29.wav,5,29,drinking_sipping,FALSE,207836,B
5-207836-C-29.wav,5,29,drinking_sipping,FALSE,207836,C
5-207836-D-29.wav,5,29,drinking_sipping,FALSE,207836,D
5-208030-A-0.wav,5,0,dog,TRUE,208030,A
5-208761-A-24.wav,5,24,coughing,FALSE,208761,A
5-209719-A-24.wav,5,24,coughing,FALSE,209719,A
5-211197-A-24.wav,5,24,coughing,FALSE,211197,A
5-212454-A-0.wav,5,0,dog,TRUE,212454,A
5-213855-A-0.wav,5,0,dog,TRUE,213855,A
5-215005-A-32.wav,5,32,keyboard_typing,FALSE,215005,A
5-216131-A-32.wav,5,32,keyboard_typing,FALSE,216131,A
5-217158-A-0.wav,5,0,dog,TRUE,217158,A
5-218980-A-30.wav,5,30,door_wood_knock,FALSE,218980,A
5-218981-A-30.wav,5,30,door_wood_knock,FALSE,218981,A
5-219318-A-31.wav,5,31,mouse_click,FALSE,219318,A
5-220026-A-21.wav,5,21,sneezing,TRUE,220026,A
5-220027-A-21.wav,5,21,sneezing,TRUE,220027,A
5-221518-A-21.wav,5,21,sneezing,TRUE,221518,A
5-221593-A-21.wav,5,21,sneezing,TRUE,221593,A
5-222894-A-32.wav,5,32,keyboard_typing,FALSE,222894,A
5-223099-A-32.wav,5,32,keyboard_typing,FALSE,223099,A
5-223099-B-32.wav,5,32,keyboard_typing,FALSE,223099,B
5-223103-A-31.wav,5,31,mouse_click,FALSE,223103,A
5-223317-A-31.wav,5,31,mouse_click,FALSE,223317,A
5-231762-A-0.wav,5,0,dog,TRUE,231762,A
5-232802-A-31.wav,5,31,mouse_click,FALSE,232802,A
5-233019-A-31.wav,5,31,mouse_click,FALSE,233019,A
5-233787-A-7.wav,5,7,insects,FALSE,233787,A
5-234263-A-25.wav,5,25,footsteps,FALSE,234263,A
5-234855-A-25.wav,5,25,footsteps,FALSE,234855,A
5-234923-A-32.wav,5,32,keyboard_typing,FALSE,234923,A
5-235644-A-30.wav,5,30,door_wood_knock,FALSE,235644,A
5-237315-A-31.wav,5,31,mouse_click,FALSE,237315,A
5-238926-A-31.wav,5,31,mouse_click,FALSE,238926,A
5-243025-A-25.wav,5,25,footsteps,FALSE,243025,A
5-243036-A-29.wav,5,29,drinking_sipping,FALSE,243036,A
5-243635-A-29.wav,5,29,drinking_sipping,FALSE,243635,A
5-244178-A-32.wav,5,32,keyboard_typing,FALSE,244178,A
5-244310-A-25.wav,5,25,footsteps,FALSE,244310,A
5-244651-A-31.wav,5,31,mouse_click,FALSE,244651,A
5-250026-A-30.wav,5,30,door_wood_knock,FALSE,250026,A
5-250026-B-30.wav,5,30,door_wood_knock,FALSE,250026,B
5-251426-A-30.wav,5,30,door_wood_knock,FALSE,251426,A
5-251426-B-30.wav,5,30,door_wood_knock,FALSE,251426,B
5-251489-A-24.wav,5,24,coughing,FALSE,251489,A
5-256512-A-30.wav,5,30,door_wood_knock,FALSE,256512,A
5-259640-A-29.wav,5,29,drinking_sipping,FALSE,259640,A
5-263490-A-25.wav,5,25,footsteps,FALSE,263490,A
5-263491-A-25.wav,5,25,footsteps,FALSE,263491,A
5-263501-A-25.wav,5,25,footsteps,FALSE,263501,A
5-51149-A-25.wav,5,25,footsteps,FALSE,51149,A
5-9032-A-0.wav,5,0,dog,TRUE,9032,A
