filename,fold,target,category,esc10,src_file,take
1-51147-A-25.wav,1,25,footsteps,FALSE,51147,A
1-51805-A-33.wav,1,33,door_wood_creaks,FALSE,51805,A
1-51805-B-33.wav,1,33,door_wood_creaks,FALSE,51805,B
1-51805-C-33.wav,1,33,door_wood_creaks,FALSE,51805,C
1-51805-D-33.wav,1,33,door_wood_creaks,FALSE,51805,D
1-51805-E-33.wav,1,33,door_wood_creaks,FALSE,51805,E
1-51805-F-33.wav,1,33,door_wood_creaks,FALSE,51805,F
1-51805-G-33.wav,1,33,door_wood_creaks,FALSE,51805,G
1-51805-H-33.wav,1,33,door_wood_creaks,FALSE,51805,H
1-52266-A-24.wav,1,24,coughing,FALSE,52266,A
1-52290-A-30.wav,1,30,door_wood_knock,FALSE,52290,A
1-52323-A-24.wav,1,24,coughing,FALSE,52323,A
1-53467-A-47.wav,1,47,airplane,FALSE,53467,A
1-53501-A-32.wav,1,32,keyboard_typing,FALSE,53501,A
1-53663-A-24.wav,1,24,coughing,FALSE,53663,A
1-54505-A-21.wav,1,21,sneezing,TRUE,54505,A
1-54918-A-14.wav,1,14,chirping_birds,FALSE,54918,A
1-54918-B-14.wav,1,14,chirping_birds,FALSE,54918,B
1-56270-A-29.wav,1,29,drinking_sipping,FALSE,56270,A
1-56380-A-5.wav,1,5,cat,FALSE,56380,A
1-56380-B-5.wav,1,5,cat,FALSE,56380,B
1-58792-A-24.wav,1,24,coughing,FALSE,58792,A
1-59324-A-21.wav,1,21,sneezing,TRUE,59324,A
1-59513-A-0.wav,1,0,dog,TRUE,59513,A
1-61212-A-32.wav,1,32,keyboard_typing,FALSE,61212,A
1-62594-A-32.wav,1,32,keyboard_typing,FALSE,62594,A
1-63679-A-24.wav,1,24,coughing,FALSE,63679,A
1-67230-A-29.wav,1,29,drinking_sipping,FALSE,67230,A
1-69760-A-16.wav,1,16,wind,FALSE,69760,A
1-73585-A-7.wav,1,7,insects,FALSE,73585,A
1-75189-A-7.wav,1,7,insects,FALSE,75189,A
1-79113-A-5.wav,1,5,cat,FALSE,79113,A
1-79146-A-29.wav,1,29,drinking_sipping,FALSE,79146,A
1-79711-A-32.wav,1,32,keyboard_typing,FALSE,79711,A
1-7973-A-7.wav,1,7,insects,FALSE,7973,A
1-80785-A-7.wav,1,7,insects,FALSE,80785,A
1-81001-A-30.wav,1,30,door_wood_knock,FALSE,81001,A
1-81001-B-30.wav,1,30,door_wood_knock,FALSE,81001,B
1-81851-A-31.wav,1,31,mouse_click,FALSE,81851,A
1-81883-A-21.wav,1,21,sneezing,TRUE,81883,A
1-82817-A-30.wav,1,30,door_wood_knock,FALSE,82817,A
1-84393-A-32.wav,1,32,keyboard_typing,FALSE,84393,A
1-85123-A-31.wav,1,31,mouse_click,FALSE,85123,A
1-85362-A-0.wav,1,0,dog,TRUE,85362,A
1-85909-A-29.wav,1,29,drinking_sipping,FALSE,85909,A
1-87565-A-29.wav,1,29,drinking_sipping,FALSE,87565,A
1-94231-A-32.wav,1,32,keyboard_typing,FALSE,94231,A
1-94231-B-32.wav,1,32,keyboard_typing,FALSE,94231,B
1-95563-A-31.wav,1,31,mouse_click,FALSE,95563,A
1-97392-A-0.wav,1,0,dog,TRUE,97392,A
1-97793-A-31.wav,1,31,mouse_click,FALSE,97793,A
1-99958-A-31.wav,1,31,mouse_click,FALSE,99958,A
2-100648-A-43.wav,2,43,car_horn,FALSE,100648,A
2-102581-A-29.wav,2,29,drinking_sipping,FALSE,102581,A
2-102581-B-29.wav,2,29,drinking_sipping,FALSE,102581,B
2-104168-A-32.wav,2,32,keyboard_typing,FALSE,104168,A
2-104952-A-16.wav,2,16,wind,FALSE,104952,A
2-104952-B-16.wav,2,16,wind,FALSE,104952,B
2-105270-A-47.wav,2,47,airplane,FALSE,105270,A
2-106849-A-47.wav,2,47,airplane,FALSE,106849,A
2-108017-A-24.wav,2,24,coughing,FALSE,108017,A
2-108760-A-14.wav,2,14,chirping_birds,FALSE,108760,A
2-108760-B-14.wav,2,14,chirping_birds,FALSE,108760,B
2-108761-A-14.wav,2,14,chirping_birds,FALSE,108761,A
2-109316-A-32.wav,2,32,keyboard_typing,FALSE,109316,A
2-109371-A-16.wav,2,16,wind,FALSE,109371,A
2-109371-B-16.wav,2,16,wind,FALSE,109371,B
2-109371-C-16.wav,2,16,wind,FALSE,109371,C
2-109371-D-16.wav,2,16,wind,FALSE,109371,D
2-109374-A-16.wav,2,16,wind,FALSE,109374,A
2-109505-A-21.wav,2,21,sneezing,TRUE,109505,A
2-110010-A-5.wav,2,5,cat,FALSE,110010,A
2-110011-A-5.wav,2,5,cat,FALSE,110011,A
2-114254-A-30.wav,2,30,door_wood_knock,FALSE,114254,A
2-114280-A-0.wav,2,0,dog,TRUE,114280,A
2-114587-A-0.wav,2,0,dog,TRUE,114587,A
2-116400-A-0.wav,2,0,dog,TRUE,116400,A
2-117271-A-0.wav,2,0,dog,TRUE,117271,A
2-118072-A-0.wav,2,0,dog,TRUE,118072,A
2-118104-A-21.wav,2,21,sneezing,TRUE,118104,A
2-118459-A-32.wav,2,32,keyboard_typing,FALSE,118459,A
2-118459-B-32.wav,2,32,keyboard_typing,FALSE,118459,B
2-118624-A-30.wav,2,30,door_wood_knock,FALSE,118624,A
2-118625-A-30.wav,2,30,door_wood_knock,FALSE,118625,A
2-118817-A-32.wav,2,32,keyboard_typing,FALSE,118817,A
2-118964-A-0.wav,2,0,dog,TRUE,118964,A
2-119102-A-21.wav,2,21,sneezing,TRUE,119102,A
2-119139-A-31.wav,2,31,mouse_click,FALSE,119139,A
2-120218-A-30.wav,2,30,door_wood_knock,FALSE,120218,A
2-120218-B-30.wav,2,30,door_wood_knock,FALSE,120218,B
2-120333-A-32.wav,2,32,keyboard_typing,FALSE,120333,A
2-121978-A-29.wav,2,29,drinking_sipping,FALSE,121978,A
2-122104-A-0.wav,2,0,dog,TRUE,122104,A
2-122104-B-0.wav,2,0,dog,TRUE,122104,B
2-122616-A-14.wav,2,14,chirping_birds,FALSE,122616,A
2-122763-A-29.wav,2,29,drinking_sipping,FALSE,122763,A
2-122763-B-29.wav,2,29,drinking_sipping,FALSE,122763,B
2-123712-A-33.wav,2,33,door_wood_creaks,FALSE,123712,A
2-123896-A-24.wav,2,24,coughing,FALSE,123896,A
2-125520-A-43.wav,2,43,car_horn,FALSE,125520,A
2-126756-A-29.wav,2,29,drinking_sipping,FALSE,126756,A
2-128465-A-43.wav,2,43,car_horn,FALSE,128465,A
2-128465-B-43.wav,2,43,car_horn,FALSE,128465,B
2-128631-A-21.wav,2,21,sneezing,TRUE,128631,A
2-130978-A-21.wav,2,21,sneezing,TRUE,130978,A
2-130979-A-21.wav,2,21,sneezing,TRUE,130979,A
2-133889-A-30.wav,2,30,door_wood_knock,FALSE,133889,A
2-134915-A-30.wav,2,30,door_wood_knock,FALSE,134915,A
2-138257-A-31.wav,2,31,mouse_click,FALSE,138257,A
2-138465-A-43.wav,2,43,car_horn,FALSE,138465,A
2-140841-A-30.wav,2,30,door_wood_knock,FALSE,140841,A
2-144137-A-43.wav,2,43,car_horn,FALSE,144137,A
2-146877-A-31.wav,2,31,mouse_click,FALSE,146877,A
2-146877-B-31.wav,2,31,mouse_click,FALSE,146877,B
2-152895-A-31.wav,2,31,mouse_click,FALSE,152895,A
2-152964-A-31.wav,2,31,mouse_click,FALSE,152964,A
2-153388-A-31.wav,2,31,mouse_click,FALSE,153388,A
2-154688-A-31.wav,2,31,mouse_click,FALSE,154688,A
2-160128-A-7.wav,2,7,insects,FALSE,160128,A
2-160888-A-47.wav,2,47,airplane,FALSE,160888,A
2-205966-A-16.wav,2,16,wind,FALSE,205966,A
2-209471-A-25.wav,2,25,footsteps,FALSE,209471,A
2-209472-A-25.wav,2,25,footsteps,FALSE,209472,A
2-209473-A-25.wav,2,25,footsteps,FALSE,209473,A
2-209474-A-25.wav,2,25,footsteps,FALSE,209474,A
2-209475-A-25.wav,2,25,footsteps,FALSE,209475,A
2-209476-A-25.wav,2,25,footsteps,FALSE,209476,A
2-209477-A-25.wav,2,25,footsteps,FALSE,209477,A
2-209478-A-25.wav,2,25,footsteps,FALSE,209478,A
2-42101-A-43.wav,2,43,car_horn,FALSE,42101,A
2-54086-A-43.wav,2,43,car_horn,FALSE,54086,A
2-69131-A-5.wav,2,5,cat,FALSE,69131,A
2-69131-B-5.wav,2,5,cat,FALSE,69131,B
2-70344-A-33.wav,2,33,door_wood_creaks,FALSE,70344,A
2-70366-A-33.wav,2,33,door_wood_creaks,FALSE,70366,A
2-70367-A-33.wav,2,33,door_wood_creaks,FALSE,70367,A
2-72547-A-14.wav,2,14,chirping_birds,FALSE,72547,A
2-72547-B-14.wav,2,14,chirping_birds,FALSE,72547,B
2-72547-C-14.wav,2,14,chirping_birds,FALSE,72547,C
2-72547-D-14.wav,2,14,chirping_birds,FALSE,72547,D
2-7321-A-33.wav,2,33,door_wood_creaks,FALSE,7321,A
2-74361-A-47.wav,2,47,airplane,FALSE,74361,A
2-78781-A-47.wav,2,47,airplane,FALSE,78781,A
2-78799-A-47.wav,2,47,airplane,FALSE,78799,A
2-81970-A-7.wav,2,7,insects,FALSE,81970,A
2-81970-B-7.wav,2,7,insects,FALSE,81970,B
2-81970-C-7.wav,2,7,insects,FALSE,81970,C
2-82077-A-7.wav,2,7,insects,FALSE,82077,A
2-82274-A-5.wav,2,5,cat,FALSE,82274,A
2-82274-B-5.wav,2,5,cat,FALSE,82274,B
2-82538-A-21.wav,2,21,sneezing,TRUE,82538,A
2-83934-A-5.wav,2,5,cat,FALSE,83934,A
2-83934-B-5.wav,2,5,cat,FALSE,83934,B
2-85292-A-24.wav,2,24,coughing,FALSE,85292,A
2-87412-A-24.wav,2,24,coughing,FALSE,87412,A
2-87780-A-33.wav,2,33,door_wood_creaks,FALSE,87780,A
2-87794-A-24.wav,2,24,coughing,FALSE,87794,A
2-87795-A-24.wav,2,24,coughing,FALSE,87795,A
2-87799-A-24.wav,2,24,coughing,FALSE,87799,A
2-91912-A-33.wav,2,33,door_wood_creaks,FALSE,91912,A
2-91912-B-33.wav,2,33,door_wood_creaks,FALSE,91912,B
2-92978-A-29.wav,2,29,drinking_sipping,FALSE,92978,A
2-93030-A-21.wav,2,21,sneezing,TRUE,93030,A
2-94807-A-29.wav,2,29,drinking_sipping,FALSE,94807,A
2-96654-A-47.wav,2,47,airplane,FALSE,96654,A
2-98676-A-24.wav,2,24,coughing,FALSE,98676,A
2-98866-A-47.wav,2,47,airplane,FALSE,98866,A
2-99795-A-32.wav,2,32,keyboard_typing,FALSE,99795,A
2-99796-A-32.wav,2,32,keyboard_typing,FALSE,99796,A
2-99955-A-7.wav,2,7,insects,FALSE,99955,A
2-99955-B-7.wav,2,7,insects,FALSE,99955,B
2-99955-C-7.wav,2,7,insects,FALSE,99955,C
3-101381-A-33.wav,3,33,door_wood_creaks,FALSE,101381,A
3-101381-B-33.wav,3,33,door_wood_creaks,FALSE,101381,B
3-103401-A-33.wav,3,33,door_wood_creaks,FALSE,103401,A
3-103401-B-33.wav,3,33,door_wood_creaks,FALSE,103401,B
3-103401-C-33.wav,3,33,door_wood_creaks,FALSE,103401,C
3-103401-D-33.wav,3,33,door_wood_creaks,FALSE,103401,D
3-103597-A-25.wav,3,25,footsteps,FALSE,103597,A
3-103598-A-25.wav,3,25,footsteps,FALSE,103598,A
3-103599-A-25.wav,3,25,footsteps,FALSE,103599,A
3-103599-B-25.wav,3,25,footsteps,FALSE,103599,B
3-104761-A-7.wav,3,7,insects,FALSE,104761,A
3-104761-B-7.wav,3,7,insects,FALSE,104761,B
3-105235-A-7.wav,3,7,insects,FALSE,105235,A
3-105236-A-7.wav,3,7,insects,FALSE,105236,A
3-110913-A-7.wav,3,7,insects,FALSE,110913,A
3-110913-B-7.wav,3,7,insects,FALSE,110913,B
3-110913-C-7.wav,3,7,insects,FALSE,110913,C
3-110913-D-7.wav,3,7,insects,FALSE,110913,D
3-115387-A-47.wav,3,47,airplane,FALSE,115387,A
3-115387-B-47.wav,3,47,airplane,FALSE,115387,B
3-115387-C-47.wav,3,47,airplane,FALSE,115387,C
3-117504-A-16.wav,3,16,wind,FALSE,117504,A
3-117504-B-16.wav,3,16,wind,FALSE,117504,B
3-118194-A-33.wav,3,33,door_wood_creaks,FALSE,118194,A
3-125418-A-24.wav,3,24,coughing,FALSE,125418,A
3-125548-A-32.wav,3,32,keyboard_typing,FALSE,125548,A
3-128512-A-47.wav,3,47,airplane,FALSE,128512,A
3-128512-B-47.wav,3,47,airplane,FALSE,128512,B
3-132601-A-24.wav,3,24,coughing,FALSE,132601,A
3-132830-A-32.wav,3,32,keyboard_typing,FALSE,132830,A
3-133977-A-29.wav,3,29,drinking_sipping,FALSE,133977,A
3-134699-A-16.wav,3,16,wind,FALSE,134699,A
3-134699-B-16.wav,3,16,wind,FALSE,134699,B
3-134699-C-16.wav,3,16,wind,FALSE,134699,C
3-136288-A-0.wav,3,0,dog,TRUE,136288,A
3-136608-A-16.wav,3,16,wind,FALSE,136608,A
3-140323-A-29.wav,3,29,drinking_sipping,FALSE,140323,A
3-141684-A-21.wav,3,21,sneezing,TRUE,141684,A
3-142601-A-21.wav,3,21,sneezing,TRUE,142601,A
3-142604-A-24.wav,3,24,coughing,FALSE,142604,A
3-142605-A-21.wav,3,21,sneezing,TRUE,142605,A
3-143119-A-21.wav,3,21,sneezing,TRUE,143119,A
3-143560-A-47.wav,3,47,airplane,FALSE,143560,A
3-143562-A-47.wav,3,47,airplane,FALSE,143562,A
3-144028-A-0.wav,3,0,dog,TRUE,144028,A
3-144106-A-32.wav,3,32,keyboard_typing,FALSE,144106,A
3-144120-A-32.wav,3,32,keyboard_typing,FALSE,144120,A
3-144253-A-29.wav,3,29,drinking_sipping,FALSE,144253,A
3-144259-A-29.wav,3,29,drinking_sipping,FALSE,144259,A
3-144510-A-30.wav,3,30,door_wood_knock,FALSE,144510,A
3-144692-A-21.wav,3,21,sneezing,TRUE,144692,A
3-145387-A-29.wav,3,29,drinking_sipping,FALSE,145387,A
3-145487-A-24.wav,3,24,coughing,FALSE,145487,A
3-145577-A-43.wav,3,43,car_horn,FALSE,145577,A
3-146697-A-43.wav,3,43,car_horn,FALSE,146697,A
3-146873-A-24.wav,3,24,coughing,FALSE,146873,A
3-146964-A-5.wav,3,5,cat,FALSE,146964,A
3-146965-A-5.wav,3,5,cat,FALSE,146965,A
3-146972-A-5.wav,3,5,cat,FALSE,146972,A
3-148330-A-21.wav,3,21,sneezing,TRUE,148330,A
3-149042-A-24.wav,3,24,coughing,FALSE,149042,A
3-150231-A-21.wav,3,21,sneezing,TRUE,150231,A
3-151089-A-30.wav,3,30,door_wood_knock,FALSE,151089,A
3-151212-A-24.wav,3,24,coughing,FALSE,151212,A
3-151213-A-24.wav,3,24,coughing,FALSE,151213,A
3-152594-A-30.wav,3,30,door_wood_knock,FALSE,152594,A
3-153057-A-43.wav,3,43,car_horn,FALSE,153057,A
3-153444-A-32.wav,3,32,keyboard_typing,FALSE,153444,A
3-154378-A-30.wav,3,30,door_wood_knock,FALSE,154378,A
3-154781-A-32.wav,3,32,keyboard_typing,FALSE,154781,A
3-155130-A-43.wav,3,43,car_horn,FALSE,155130,A
3-155234-A-43.wav,3,43,car_horn,FALSE,155234,A
3-155312-A-0.wav,3,0,dog,TRUE,155312,A
3-155556-A-31.wav,3,31,mouse_click,FALSE,155556,A
3-155568-A-32.wav,3,32,keyboard_typing,FALSE,155568,A
3-155570-A-32.wav,3,32,keyboard_typing,FALSE,155570,A
3-155577-A-14.wav,3,14,chirping_birds,FALSE,155577,A
3-155578-A-14.wav,3,14,chirping_birds,FALSE,155578,A
3-155579-A-14.wav,3,14,chirping_birds,FALSE,155579,A
3-155583-A-14.wav,3,14,chirping_birds,FALSE,155583,A
3-155584-A-14.wav,3,14,chirping_birds,FALSE,155584,A
3-156558-A-21.wav,3,21,sneezing,TRUE,156558,A
3-156581-A-14.wav,3,14,chirping_birds,FALSE,156581,A
3-156581-B-14.wav,3,14,chirping_birds,FALSE,156581,B
3-157695-A-0.wav,3,0,dog,TRUE,157695,A
3-158056-A-31.wav,3,31,mouse_click,FALSE,158056,A
3-158056-B-31.wav,3,31,mouse_click,FALSE,158056,B
3-161010-A-43.wav,3,43,car_horn,FALSE,161010,A
3-163459-A-0.wav,3,0,dog,TRUE,163459,A
3-167096-A-31.wav,3,31,mouse_click,FALSE,167096,A
3-169907-A-29.wav,3,29,drinking_sipping,FALSE,169907,A
3-170015-A-0.wav,3,0,dog,TRUE,170015,A
3-170312-A-31.wav,3,31,mouse_click,FALSE,170312,A
3-170574-A-30.wav,3,30,door_wood_knock,FALSE,170574,A
3-170851-A-31.wav,3,31,mouse_click,FALSE,170851,A
3-172179-A-31.wav,3,31,mouse_click,FALSE,172179,A
3-174840-A-43.wav,3,43,car_horn,FALSE,174840,A
3-174866-A-29.wav,3,29,drinking_sipping,FALSE,174866,A
3-180147-A-30.wav,3,30,door_wood_knock,FALSE,180147,A
3-180256-A-0.wav,3,0,dog,TRUE,180256,A
3-180977-A-0.wav,3,0,dog,TRUE,180977,A
3-181132-A-14.wav,3,14,chirping_birds,FALSE,181132,A
3-182023-A-30.wav,3,30,door_wood_knock,FALSE,182023,A
3-182025-A-30.wav,3,30,door_wood_knock,FALSE,182025,A
3-185313-A-31.wav,3,31,mouse_click,FALSE,185313,A
3-185456-A-29.wav,3,29,drinking_sipping,FALSE,185456,A
3-193767-A-47.wav,3,47,airplane,FALSE,193767,A
3-243726-A-43.wav,3,43,car_horn,FALSE,243726,A
3-246513-A-16.wav,3,16,wind,FALSE,246513,A
3-246513-B-16.wav,3,16,wind,FALSE,246513,B
3-249913-A-25.wav,3,25,footsteps,FALSE,249913,A
3-94342-A-25.wav,3,25,footsteps,FALSE,94342,A
3-94343-A-25.wav,3,25,footsteps,FALSE,94343,A
3-94344-A-25.wav,3,25,footsteps,FALSE,94344,A
3-94355-A-33.wav,3,33,door_wood_creaks,FALSE,94355,A
3-95694-A-5.wav,3,5,cat,FALSE,95694,A
3-95695-A-5.wav,3,5,cat,FALSE,95695,A
3-95695-B-5.wav,3,5,cat,FALSE,95695,B
3-95697-A-5.wav,3,5,cat,FALSE,95697,A
3-95698-A-5.wav,3,5,cat,FALSE,95698,A
4-107117-A-33.wav,4,33,door_wood_creaks,FALSE,107117,A
4-107120-A-33.wav,4,33,door_wood_creaks,FALSE,107120,A
4-107122-A-33.wav,4,33,door_wood_creaks,FALSE,107122,A
4-108352-A-33.wav,4,33,door_wood_creaks,FALSE,108352,A
4-117627-A-25.wav,4,25,footsteps,FALSE,117627,A
4-117630-A-25.wav,4,25,footsteps,FALSE,117630,A
4-120160-A-5.wav,4,5,cat,FALSE,120160,A
4-128659-A-33.wav,4,33,door_wood_creaks,FALSE,128659,A
4-130891-A-7.wav,4,7,insects,FALSE,130891,A
4-132839-A-33.wav,4,33,door_wood_creaks,FALSE,132839,A
4-133047-A-5.wav,4,5,cat,FALSE,133047,A
4-133047-B-5.wav,4,5,cat,FALSE,133047,B
4-133047-C-5.wav,4,5,cat,FALSE,133047,C
4-133895-A-7.wav,4,7,insects,FALSE,133895,A
4-143118-A-7.wav,4,7,insects,FALSE,143118,A
4-143118-B-7.wav,4,7,insects,FALSE,143118,B
4-144083-A-16.wav,4,16,wind,FALSE,144083,A
4-144083-B-16.wav,4,16,wind,FALSE,144083,B
4-144083-C-16.wav,4,16,wind,FALSE,144083,C
4-144085-A-16.wav,4,16,wind,FALSE,144085,A
4-149940-A-5.wav,4,5,cat,FALSE,149940,A
4-149940-B-5.wav,4,5,cat,FALSE,149940,B
4-152995-A-24.wav,4,24,coughing,FALSE,152995,A
4-154443-A-24.wav,4,24,coughing,FALSE,154443,A
4-155650-A-24.wav,4,24,coughing,FALSE,155650,A
4-155650-B-24.wav,4,24,coughing,FALSE,155650,B
4-156843-A-21.wav,4,21,sneezing,TRUE,156843,A
4-156844-A-21.wav,4,21,sneezing,TRUE,156844,A
4-157296-A-24.wav,4,24,coughing,FALSE,157296,A
4-157297-A-21.wav,4,21,sneezing,TRUE,157297,A
4-158653-A-32.wav,4,32,keyboard_typing,FALSE,158653,A
4-159609-A-14.wav,4,14,chirping_birds,FALSE,159609,A
4-159609-B-14.wav,4,14,chirping_birds,FALSE,159609,B
4-160036-A-33.wav,4,33,door_wood_creaks,FALSE,160036,A
4-160036-B-33.wav,4,33,door_wood_creaks,FALSE,160036,B
4-161099-A-47.wav,4,47,airplane,FALSE,161099,A
4-161099-B-47.wav,4,47,airplane,FALSE,161099,B
4-161100-A-47.wav,4,47,airplane,FALSE,161100,A
4-161103-A-47.wav,4,47,airplane,FALSE,161103,A
4-161105-A-47.wav,4,47,airplane,FALSE,161105,A
4-161105-B-47.wav,4,47,airplane,FALSE,161105,B
4-161303-A-5.wav,4,5,cat,FALSE,161303,A
4-161303-B-5.wav,4,5,cat,FALSE,161303,B
4-163606-A-16.wav,4,16,wind,FALSE,163606,A
4-163608-B-16.wav,4,16,wind,FALSE,163608,B
4-163609-A-16.wav,4,16,wind,FALSE,163609,A
4-163609-B-16.wav,4,16,wind,FALSE,163609,B
4-167155-A-32.wav,4,32,keyboard_typing,FALSE,167155,A
4-167642-A-21.wav,4,21,sneezing,TRUE,167642,A
4-169726-A-24.wav,4,24,coughing,FALSE,169726,A
4-171396-A-24.wav,4,24,coughing,FALSE,171396,A
4-171519-A-21.wav,4,21,sneezing,TRUE,171519,A
4-172180-A-32.wav,4,32,keyboard_typing,FALSE,172180,A
4-172742-A-32.wav,4,32,keyboard_typing,FALSE,172742,A
4-175845-A-43.wav,4,43,car_horn,FALSE,175845,A
4-175846-A-43.wav,4,43,car_horn,FALSE,175846,A
4-175855-A-43.wav,4,43,car_horn,FALSE,175855,A
4-175856-A-43.wav,4,43,car_horn,FALSE,175856,A
4-176631-A-43.wav,4,43,car_horn,FALSE,176631,A
4-176638-A-43.wav,4,43,car_horn,FALSE,176638,A
4-177243-A-32.wav,4,32,keyboard_typing,FALSE,177243,A
4-177835-A-24.wav,4,24,coughing,FALSE,177835,A
4-178402-A-43.wav,4,43,car_horn,FALSE,178402,A
4-181707-A-32.wav,4,32,keyboard_typing,FALSE,181707,A
4-181708-A-32.wav,4,32,keyboard_typing,FALSE,181708,A
4-182034-A-30.wav,4,30,door_wood_knock,FALSE,182034,A
4-182039-A-30.wav,4,30,door_wood_knock,FALSE,182039,A
4-182041-A-30.wav,4,30,door_wood_knock,FALSE,182041,A
4-182314-A-7.wav,4,7,insects,FALSE,182314,A
4-182314-B-7.wav,4,7,insects,FALSE,182314,B
4-182395-A-0.wav,4,0,dog,TRUE,182395,A
4-182795-A-14.wav,4,14,chirping_birds,FALSE,182795,A
4-183992-A-0.wav,4,0,dog,TRUE,183992,A
4-184434-A-21.wav,4,21,sneezing,TRUE,184434,A
4-184575-A-0.wav,4,0,dog,TRUE,184575,A
4-185415-A-21.wav,4,21,sneezing,TRUE,185415,A
4-185613-A-32.wav,4,32,keyboard_typing,FALSE,185613,A
4-185619-A-21.wav,4,21,sneezing,TRUE,185619,A
4-186518-A-30.wav,4,30,door_wood_knock,FALSE,186518,A
4-187284-A-30.wav,4,30,door_wood_knock,FALSE,187284,A
4-187769-A-14.wav,4,14,chirping_birds,FALSE,187769,A
4-187769-B-14.wav,4,14,chirping_birds,FALSE,187769,B
4-188191-A-29.wav,4,29,drinking_sipping,FALSE,188191,A
4-188191-B-29.wav,4,29,drinking_sipping,FALSE,188191,B
